dataset,repeat,fold,iteration,validation_auc,validation_nll,ess_before_resampling,resampled,mh_proposals,mh_acceptances,acceptance_rate,unique_rule_count
pidd,0,3,5,0.6890625000000001,0.6051372774827062,18.571970205708233,0,0,0,,20
pidd,0,3,6,0.6880208333333333,0.6057482025279913,18.48636825389988,0,0,0,,20
pidd,0,3,7,0.690625,0.6053737762335323,18.32759571991063,0,0,0,,20
pidd,0,3,8,0.6911458333333333,0.6054088072843576,18.177122351348448,0,0,0,,20
pidd,0,3,9,0.690625,0.6058045827941528,18.02623174933828,0,0,0,,20
pidd,0,3,10,0.690625,0.6058620338603823,17.799253089082683,0,0,0,,20
pidd,0,4,1,0.7313012295081968,0.5568793845457736,19.213039695920912,0,0,0,,20
pidd,0,4,2,0.7333504098360656,0.5545214514225567,19.24423184643367,0,0,0,,20
pidd,0,4,3,0.736936475409836,0.5527544372801603,19.24924947847425,0,0,0,,20
pidd,0,4,4,0.7389856557377049,0.5502365691945647,19.27269818173723,0,0,0,,20
pidd,0,4,5,0.7430840163934427,0.5477832501428607,19.21802861262901,0,0,0,,20
pidd,0,4,6,0.7451331967213115,0.5460728845961766,19.15434796978941,0,0,0,,20
pidd,0,4,7,0.7471823770491803,0.5437469881203326,19.085486605634326,0,0,0,,20
pidd,0,4,8,0.7517930327868853,0.5412874426536544,18.91159725361342,0,0,0,,20
pidd,0,4,9,0.7574282786885246,0.5394553974853491,18.79062967638619,0,0,0,,20
pidd,0,4,10,0.7615266393442622,0.5369088923630558,18.595783141799057,0,0,0,,20
pidd,0,4,11,0.7640881147540983,0.5355275019591678,18.372823076521,0,0,0,,20
pidd,0,4,12,0.7651127049180327,0.5329419892564491,18.07544008636032,0,0,0,,20
pidd,0,4,13,0.7661372950819674,0.5311323600019332,17.853260378036513,0,0,0,,20
pidd,0,4,14,0.7692110655737705,0.5295550005495593,17.482092228570956,0,0,0,,20
pidd,0,4,15,0.772797131147541,0.5271826175698646,17.0863654089284,0,0,0,,20
pidd,0,5,1,0.7105532786885246,0.5792056800665834,19.388529091051595,0,0,0,,20
pidd,0,5,2,0.7141393442622951,0.5752272231502653,19.377848901658616,0,0,0,,20
pidd,0,5,3,0.7161885245901639,0.5725095568960993,19.343201777640843,0,0,0,,20
pidd,0,5,4,0.7177254098360656,0.5701761485147155,19.31785841916019,0,0,0,,20
pidd,0,5,5,0.7202868852459017,0.566630880779389,19.24225554607473,0,0,0,,20
pidd,0,5,6,0.7228483606557377,0.5645733552121736,19.171918131483512,0,0,0,,20
pidd,0,5,7,0.7295081967213114,0.5609283643829271,19.028630031391035,0,0,0,,20
pidd,0,5,8,0.7371926229508197,0.5574981607864533,18.873239029976034,0,0,0,,20
pidd,0,5,9,0.7402663934426229,0.5553237481584086,18.728769074642976,0,0,0,,20
pidd,0,5,10,0.7423155737704917,0.5520650999530822,18.49166838517959,0,0,0,,20
pidd,0,5,11,0.7520491803278688,0.5498647099696341,18.36309501145321,0,0,0,,20
pidd,0,5,12,0.757172131147541,0.5465283792489829,18.07189563454998,0,0,0,,20
pidd,0,5,13,0.759733606557377,0.5432725070279715,17.694404346138235,0,0,0,,20
pidd,0,5,14,0.7617827868852459,0.5415583872016192,17.566556600525242,0,0,0,,20
pidd,0,5,15,0.7653688524590164,0.5381138878149557,17.123608332828173,0,0,0,,20
pidd,1,1,1,0.78125,0.5312395890270123,18.871106661286614,0,0,0,,20
pidd,1,1,2,0.7817708333333335,0.5303080659941467,18.903954907767226,0,0,0,,20
pidd,1,1,3,0.7822916666666668,0.5286949785869262,18.923908088124804,0,0,0,,20
pidd,1,1,4,0.784375,0.5269963850388469,18.944727512171298,0,0,0,,20
pidd,1,1,5,0.7848958333333336,0.5258203282752272,18.93804498172712,0,0,0,,20
pidd,1,1,6,0.7869791666666667,0.524196565727804,18.933082612453404,0,0,0,,20
pidd,1,1,7,0.7916666666666667,0.5224122253597546,18.893229143994713,0,0,0,,20
pidd,1,1,8,0.7927083333333333,0.5214018978045222,18.873545220380677,0,0,0,,20
pidd,1,1,9,0.7911458333333334,0.5196839465287034,18.77668316812415,0,0,0,,20
pidd,1,1,10,0.7937500000000001,0.5174550455389118,18.662541844191672,0,0,0,,20
pidd,1,1,11,0.7942708333333334,0.5165496200653705,18.619325445359422,0,0,0,,20
pidd,1,1,12,0.796875,0.5149315632163658,18.495452421388165,0,0,0,,20
pidd,1,1,13,0.7984374999999999,0.5131397003887286,18.311308879443224,0,0,0,,20
pidd,1,1,14,0.8005208333333333,0.5115766316803196,18.184782674535963,0,0,0,,20
pidd,1,1,15,0.7989583333333333,0.5102117490815297,17.999492036108432,0,0,0,,20
pidd,1,2,1,0.7770833333333333,0.5193235969330126,19.076095433672293,0,0,0,,20
pidd,1,2,2,0.778125,0.5175376980624585,19.052206406915413,0,0,0,,20
pidd,1,2,3,0.7796875,0.5160231944342507,19.009353784759202,0,0,0,,20
pidd,1,2,4,0.7828124999999999,0.5143053966037714,18.919069931375603,0,0,0,,20
pidd,1,2,5,0.7817708333333333,0.5127975298449222,18.84043743125142,0,0,0,,20
pidd,1,2,6,0.7833333333333333,0.5112545159540016,18.74491261920945,0,0,0,,20
pidd,1,2,7,0.7848958333333333,0.5095835132231442,18.6204804890923,0,0,0,,20
pidd,1,2,8,0.7880208333333333,0.508246419077604,18.452445985163777,0,0,0,,20
pidd,1,2,9,0.7911458333333333,0.5062154189819466,18.25698102552179,0,0,0,,20
pidd,1,2,10,0.7937500000000001,0.5047994292569137,18.086969521430504,0,0,0,,20
pidd,1,2,11,0.7932291666666667,0.5035163286409867,17.85336760487837,0,0,0,,20
pidd,1,2,12,0.7947916666666667,0.5015997949429105,17.553642827952885,0,0,0,,20
pidd,1,2,13,0.7958333333333333,0.5000674598921772,17.31224614169102,0,0,0,,20
pidd,1,2,14,0.7994791666666667,0.4984581990392878,16.986867977919097,0,0,0,,20
pidd,1,2,15,0.8031250000000001,0.49707610377444966,16.643781456386687,0,0,0,,20
pidd,1,3,1,0.71328125,0.5821427587341897,19.213376742792168,0,0,0,,20
pidd,1,3,2,0.7148437499999999,0.5797748336337076,19.296061533467363,0,0,0,,20
pidd,1,3,3,0.71484375,0.5777879356662792,19.354801059558707,0,0,0,,20
pidd,1,3,4,0.7179687499999999,0.5770914415478147,19.41593148152307,0,0,0,,20
pidd,1,3,5,0.7294270833333333,0.5749984778526287,19.380498492686588,0,0,0,,20
pidd,1,3,6,0.7283854166666667,0.5735154216370949,19.379767074371582,0,0,0,,20
pidd,1,3,7,0.7294270833333333,0.5722916217450348,19.39789715377628,0,0,0,,20
pidd,1,3,8,0.7304687499999999,0.5710301350678731,19.331198670459216,0,0,0,,20
pidd,1,3,9,0.7335937500000002,0.5687566445875389,19.240512321907822,0,0,0,,20
pidd,1,3,10,0.7335937499999999,0.5672576779264145,19.185182427082946,0,0,0,,20
pidd,1,3,11,0.7346354166666667,0.5669754325598256,19.117029978900433,0,0,0,,20
pidd,1,3,12,0.7346354166666667,0.5653517918895943,18.956993892596163,0,0,0,,20
pidd,1,3,13,0.7346354166666668,0.5634361332713241,18.815310626305546,0,0,0,,20
pidd,1,3,14,0.7330729166666666,0.563265874425941,18.75447649986797,0,0,0,,20
pidd,1,4,1,0.6974897540983608,0.5867321972627508,19.249732532334466,0,0,0,,20
pidd,1,4,2,0.7118340163934427,0.583267575700559,19.241237498760356,0,0,0,,20
pidd,1,4,3,0.7061987704918034,0.5814249872833985,19.239879965147367,0,0,0,,20
pidd,1,4,4,0.7097848360655737,0.579357751042045,19.2019367557815,0,0,0,,20
pidd,1,4,5,0.7149077868852459,0.5763732769591123,19.12071027359144,0,0,0,,20
pidd,1,4,6,0.7261782786885246,0.5748115710536235,19.080000658873022,0,0,0,,20
pidd,1,4,7,0.7302766393442622,0.5729845732649126,19.00647626628098,0,0,0,,20
pidd,1,4,8,0.7338627049180328,0.5706036426621695,18.86859442124314,0,0,0,,20
pidd,1,4,9,0.7348872950819674,0.569003353192352,18.773863523353455,0,0,0,,20
pidd,1,4,10,0.7364241803278689,0.5674354883040017,18.667355661725015,0,0,0,,20
pidd,1,4,11,0.7461577868852459,0.5659438332692591,18.54105385628758,0,0,0,,20
pidd,1,4,12,0.7482069672131147,0.564181293437049,18.374200210427585,0,0,0,,20
pidd,1,4,13,0.7528176229508197,0.5628826075404935,18.236630913364188,0,0,0,,20
pidd,1,4,14,0.7543545081967213,0.5617810023843515,18.119699945682722,0,0,0,,20
pidd,1,4,15,0.7564036885245902,0.5605223252743344,17.909332090970583,0,0,0,,20
pidd,1,5,1,0.7023565573770492,0.5938349105589774,19.969203957600406,0,0,0,,20
pidd,1,5,2,0.7069672131147541,0.5915183389365095,19.943670393709812,0,0,0,,20
pidd,1,5,3,0.7085040983606559,0.5903616009503433,19.92523202471062,0,0,0,,20
pidd,1,5,4,0.7085040983606558,0.5888733579195969,19.89969536589359,0,0,0,,20
pidd,1,5,5,0.7090163934426229,0.5869024033890536,19.85081272417196,0,0,0,,20
pidd,1,5,6,0.7095286885245902,0.585750838754098,19.80314734425664,0,0,0,,20
pidd,1,5,7,0.7095286885245902,0.5843124835100262,19.761742886756032,0,0,0,,20
pidd,1,5,8,0.7126024590163934,0.5821856460870731,19.67350234020478,0,0,0,,20
pidd,1,5,9,0.7126024590163934,0.5805274457462782,19.5893728852336,0,0,0,,20
pidd,1,5,10,0.7131147540983607,0.5796683188792309,19.539330950521137,0,0,0,,20
pidd,1,5,11,0.7146516393442623,0.5777962737668662,19.437484423571988,0,0,0,,20
pidd,1,5,12,0.7151639344262294,0.5763373197558465,19.346868186148306,0,0,0,,20
pidd,1,5,13,0.7151639344262294,0.5752993743858057,19.261439250894608,0,0,0,,20
pidd,1,5,14,0.7161885245901639,0.5738791970166711,19.15937491371165,0,0,0,,20
pidd,1,5,15,0.7156762295081968,0.5718183876966751,19.024472418661343,0,0,0,,20
pidd,2,1,1,0.8127604166666668,0.5046367949266745,19.35419786722756,0,0,0,,20
pidd,2,1,2,0.8174479166666666,0.5029031130478996,19.366822966156228,0,0,0,,20
pidd,2,1,3,0.8148437500000001,0.5010639617580402,19.346061640365896,0,0,0,,20
pidd,2,1,4,0.81640625,0.49875397184544945,19.28176998112618,0,0,0,,20
pidd,2,1,5,0.82109375,0.4976727404281065,19.269026080761172,0,0,0,,20
pidd,2,1,6,0.82421875,0.49563482529000363,19.17396924529593,0,0,0,,20
pidd,2,1,7,0.8263020833333333,0.49350143185986267,19.038821410811217,0,0,0,,20
pidd,2,1,8,0.82734375,0.4920447044158488,18.94126378579221,0,0,0,,20
pidd,2,1,9,0.8283854166666665,0.4904206506368042,18.80959240364465,0,0,0,,20
pidd,2,1,10,0.82890625,0.4881415582941789,18.571969817997093,0,0,0,,20
pidd,2,1,11,0.83046875,0.4864812625367669,18.372897712228454,0,0,0,,20
pidd,2,1,12,0.8325520833333333,0.48503421389009505,18.20708910101984,0,0,0,,20
pidd,2,1,13,0.83515625,0.4832338625346206,17.936359600224336,0,0,0,,20
pidd,2,1,14,0.8367187500000001,0.48101648527248797,17.551942321480386,0,0,0,,20
pidd,2,1,15,0.8361979166666667,0.47980304993756706,17.37753938723977,0,0,0,,20
pidd,2,2,1,0.7216145833333333,0.5893224635620694,19.107971351834966,0,0,0,,20
pidd,2,2,2,0.7221354166666667,0.5881470523784911,19.142852059489776,0,0,0,,20
pidd,2,2,3,0.7226562500000001,0.5865068339685607,19.182213891362345,0,0,0,,20
pidd,2,2,4,0.7252604166666667,0.5850685969881948,19.213613512848955,0,0,0,,20
pidd,2,2,5,0.7252604166666667,0.5838557900685697,19.234714768048487,0,0,0,,20
pidd,2,2,6,0.7294270833333334,0.5821663980365159,19.258248018846533,0,0,0,,20
pidd,2,2,7,0.7309895833333334,0.5808106246014578,19.238397600021138,0,0,0,,20
pidd,2,2,8,0.7309895833333334,0.5798137117839901,19.264512656555567,0,0,0,,20
pidd,2,2,9,0.7309895833333334,0.578210974679317,19.250458476205694,0,0,0,,20
pidd,2,2,10,0.7315104166666667,0.5772204489358629,19.216502158637986,0,0,0,,20
pidd,2,3,1,0.7450520833333334,0.5582288886647181,18.724345632615407,0,0,0,,20
pidd,2,3,2,0.7502604166666668,0.5564249113657477,18.659180747687497,0,0,0,,20
pidd,2,3,3,0.75078125,0.5541510908727784,18.552612235433575,0,0,0,,20
pidd,2,3,4,0.75390625,0.5517575057960615,18.391752734826873,0,0,0,,20
pidd,2,3,5,0.75390625,0.5499440307093575,18.261174718783547,0,0,0,,20
pidd,2,3,6,0.7591145833333334,0.5479207580327605,18.087419293349583,0,0,0,,20
pidd,2,3,7,0.7611979166666667,0.5458098600514917,17.86960996876387,0,0,0,,20
pidd,2,3,8,0.7596354166666667,0.5442168417443254,17.727172126478084,0,0,0,,20
pidd,2,3,9,0.7627604166666667,0.5423996525592293,17.49216303805219,0,0,0,,20
pidd,2,3,10,0.7653645833333333,0.5403377434270314,17.157044589771658,0,0,0,,20
pidd,2,3,11,0.76796875,0.5388718450216227,16.985473367995134,0,0,0,,20
pidd,2,3,12,0.7664062500000001,0.5372057155431016,16.68052914548696,0,0,0,,20
pidd,2,3,13,0.77109375,0.5355808919428058,16.362388468491066,0,0,0,,20
pidd,2,3,14,0.7736979166666667,0.5341197032126282,16.08807430387709,0,0,0,,20
pidd,2,3,15,0.7742187500000001,0.532756150042058,15.797892796817273,0,0,0,,20
pidd,2,4,1,0.8337602459016393,0.490706819647523,19.217318174373098,0,0,0,,20
pidd,2,4,2,0.8358094262295083,0.4888057470698216,19.27029538352327,0,0,0,,20
pidd,2,4,3,0.8363217213114754,0.4875647776130515,19.33682338487438,0,0,0,,20
pidd,2,4,4,0.8373463114754098,0.48619775068676335,19.387594804668165,0,0,0,,20
pidd,2,4,5,0.8383709016393444,0.484463315416086,19.387950723432994,0,0,0,,20
pidd,2,4,6,0.8378586065573771,0.48271854071790754,19.380582364311195,0,0,0,,20
pidd,2,4,7,0.8347848360655737,0.48179855498926377,19.387887065919667,0,0,0,,20
pidd,2,4,8,0.8368340163934426,0.4800250594663016,19.312481053522244,0,0,0,,20
pidd,2,5,1,0.7812500000000001,0.525630784363218,19.45362461802173,0,0,0,,20
pidd,2,5,2,0.7848360655737705,0.5205726215624628,19.4133816459964,0,0,0,,20
pidd,2,5,3,0.7935450819672132,0.5166561470586596,19.374652110441936,0,0,0,,20
pidd,2,5,4,0.798155737704918,0.5135872967589005,19.316804715196096,0,0,0,,20
pidd,2,5,5,0.8037909836065573,0.508927047721263,19.13789275994644,0,0,0,,20
pidd,2,5,6,0.8063524590163934,0.503992297194501,18.95507986191689,0,0,0,,20
pidd,2,5,7,0.8094262295081968,0.5007772042645483,18.78068703956954,0,0,0,,20
pidd,2,5,8,0.8181352459016393,0.4955611247869975,18.441207215934487,0,0,0,,20
pidd,2,5,9,0.8217213114754098,0.49090490284578786,18.09108265423418,0,0,0,,20
pidd,2,5,10,0.8263319672131147,0.4879149441610349,17.819272844364942,0,0,0,,20
pidd,2,5,11,0.8299180327868853,0.48349969793163006,17.4012164745407,0,0,0,,20
pidd,2,5,12,0.8376024590163934,0.4791172873027605,16.920134791515796,0,0,0,,20
pidd,2,5,13,0.8452868852459017,0.47536898236619746,16.459521362424244,0,0,0,,20
pidd,2,5,14,0.846311475409836,0.47155447637836057,15.991854763587456,0,0,0,,20
pidd,2,5,15,0.8498975409836065,0.4671365312257762,15.363838306710516,0,0,0,,20
pidd,3,1,1,0.70234375,0.5850045424254543,19.032249405189734,0,0,0,,20
pidd,3,1,2,0.7059895833333333,0.5842249894494719,19.016466382467172,0,0,0,,20
pidd,3,1,3,0.7033854166666667,0.5840338396217556,19.124901690611715,0,0,0,,20
pidd,3,1,4,0.70703125,0.5837695547832851,19.07219127147533,0,0,0,,20
pidd,3,1,5,0.7111979166666667,0.5834523760591072,19.02075549861963,0,0,0,,20
pidd,3,1,6,0.71171875,0.5828198384825357,19.06968462961889,0,0,0,,20
pidd,3,1,7,0.7132812500000001,0.5831437552472505,19.045906173389948,0,0,0,,20
pidd,3,1,8,0.7143229166666667,0.5827057752792681,18.96149904477331,0,0,0,,20
pidd,3,1,9,0.7221354166666666,0.5817230469591862,18.912357553528086,0,0,0,,20
pidd,3,1,10,0.7184895833333333,0.5820866263801872,18.893457231626556,0,0,0,,20
pidd,3,1,11,0.72109375,0.5822006679078119,18.817755237021977,0,0,0,,20
pidd,3,1,12,0.7247395833333333,0.5817293827775176,18.6896079673528,0,0,0,,20
pidd,3,1,13,0.7190104166666667,0.5817703005548794,18.675197574071465,0,0,0,,20
pidd,3,1,14,0.7268229166666667,0.5814881614619669,18.49648927307827,0,0,0,,20
pidd,3,1,15,0.7294270833333333,0.5817383024625936,18.38344657586149,0,0,0,,20
pidd,3,2,1,0.7463541666666667,0.5534558774537539,19.63719604421066,0,0,0,,20
pidd,3,2,2,0.7546875000000001,0.5524763098315428,19.648427274250793,0,0,0,,20
pidd,3,2,3,0.7593749999999999,0.5518866733146023,19.64854762100929,0,0,0,,20
pidd,3,2,4,0.75625,0.5505841854473256,19.641838078371606,0,0,0,,20
pidd,3,2,5,0.7578125,0.5497037322482222,19.611583531230092,0,0,0,,20
pidd,3,2,6,0.7578125,0.5491475055950251,19.57730945200112,0,0,0,,20
pidd,3,3,1,0.6731770833333334,0.5931388779610216,19.252474634464605,0,0,0,,20
pidd,3,3,2,0.67734375,0.5884530361595366,19.271109662061455,0,0,0,,20
pidd,3,3,3,0.6934895833333333,0.5856710820226027,19.266261276734358,0,0,0,,20
pidd,3,3,4,0.6955729166666667,0.5839359870781052,19.213872235113367,0,0,0,,20
pidd,3,3,5,0.70703125,0.5799019773042807,19.09821778271142,0,0,0,,20
pidd,3,3,6,0.71328125,0.5760454208992469,18.945991761582786,0,0,0,,20
pidd,3,3,7,0.7158854166666667,0.574070983619928,18.781809305019667,0,0,0,,20
pidd,3,3,8,0.7184895833333332,0.5716035786857506,18.58655414955884,0,0,0,,20
pidd,3,3,9,0.7247395833333333,0.5678065883088108,18.25567980156201,0,0,0,,20
pidd,3,3,10,0.7252604166666666,0.5660374922916097,18.03442080014929,0,0,0,,20
pidd,3,3,11,0.73046875,0.5637705132403199,17.73552419311208,0,0,0,,20
pidd,3,3,12,0.7434895833333334,0.5600672622860209,17.2242278021998,0,0,0,,20
pidd,3,3,13,0.7455729166666666,0.5579900128080123,16.8881690313894,0,0,0,,20
pidd,3,3,14,0.74609375,0.5566083165681113,16.54140894092983,0,0,0,,20
pidd,3,3,15,0.74921875,0.552947114153412,15.880968051571994,0,0,0,,20
pidd,3,4,1,0.7832991803278688,0.5173295207928862,18.950696324501678,0,0,0,,20
pidd,3,4,2,0.7848360655737704,0.5162471649153115,18.99214540523055,0,0,0,,20
pidd,3,4,3,0.7838114754098361,0.5153238040819327,19.007089802565872,0,0,0,,20
pidd,3,4,4,0.7868852459016392,0.5145456271229283,18.979020239031374,0,0,0,,20
pidd,3,4,5,0.7884221311475411,0.5135330611482603,18.987047315056568,0,0,0,,20
pidd,3,4,6,0.7894467213114754,0.5125115765121651,18.970699375926955,0,0,0,,20
pidd,3,4,7,0.7889344262295083,0.5117130671531346,18.88159410492654,0,0,0,,20
pidd,3,4,8,0.7889344262295083,0.5108496065435364,18.852273503164202,0,0,0,,20
pidd,3,4,9,0.7899590163934427,0.5096864045528496,18.78930972794746,0,0,0,,20
pidd,3,5,1,0.7697233606557378,0.528718718960352,19.68333633934675,0,0,0,,20
pidd,3,5,2,0.7707479508196722,0.5273390008927803,19.66722655620413,0,0,0,,20
pidd,3,5,3,0.7738217213114754,0.5251882073204344,19.632894179771835,0,0,0,,20
pidd,3,5,4,0.7758709016393444,0.5233229364039464,19.552881015876494,0,0,0,,20
pidd,3,5,5,0.7763831967213115,0.5221286829859288,19.494009108096893,0,0,0,,20
pidd,3,5,6,0.7768954918032788,0.519993962294748,19.38111947137295,0,0,0,,20
pidd,3,5,7,0.7840676229508197,0.5170221518485895,19.125211085313833,0,0,0,,20
pidd,3,5,8,0.7840676229508197,0.5160922227775893,18.99271317624716,0,0,0,,20
pidd,3,5,9,0.7845799180327869,0.5142717934170328,18.868955768446757,0,0,0,,20
pidd,3,5,10,0.7871413934426229,0.5112759893892048,18.496433948112557,0,0,0,,20
pidd,3,5,11,0.7876536885245902,0.5100759058670941,18.225749772743583,0,0,0,,20
pidd,3,5,12,0.7881659836065573,0.5085538591791527,18.039086872478883,0,0,0,,20
pidd,3,5,13,0.7902151639344261,0.5053907896747327,17.50692446076743,0,0,0,,20
pidd,3,5,14,0.7917520491803279,0.5036940554507547,16.973501907975912,0,0,0,,20
pidd,3,5,15,0.7963627049180328,0.5015301747397083,16.578687694002113,0,0,0,,20
pidd,4,1,1,0.7390625000000001,0.5775632762865456,19.187782457696784,0,0,0,,20
pidd,4,1,2,0.7421875,0.5749655314129573,19.18948079239008,0,0,0,,20
pidd,4,1,3,0.7447916666666666,0.5722639101397251,19.17090593473884,0,0,0,,20
pidd,4,1,4,0.7463541666666667,0.5689477154289618,19.08600025954818,0,0,0,,20
pidd,4,1,5,0.7494791666666667,0.565806595600163,18.997696938882548,0,0,0,,20
pidd,4,1,6,0.7510416666666666,0.5632900873224543,18.913196632521124,0,0,0,,20
pidd,4,1,7,0.7578125,0.5598130512668295,18.73540664225258,0,0,0,,20
pidd,4,1,8,0.759375,0.555954992447312,18.498763568169267,0,0,0,,20
pidd,4,1,9,0.7630208333333334,0.5531094154231669,18.31849543952617,0,0,0,,20
pidd,4,1,10,0.7671874999999999,0.5491811621208231,18.01339910376151,0,0,0,,20
pidd,4,1,11,0.7708333333333333,0.5449216806209656,17.596013464048525,0,0,0,,20
pidd,4,1,12,0.7723958333333333,0.5419105762533137,17.329365988364525,0,0,0,,20
pidd,4,1,13,0.7770833333333333,0.5375441171100505,16.85109609127465,0,0,0,,20
pidd,4,1,14,0.7822916666666667,0.5332654536574583,16.286064725862147,0,0,0,,20
pidd,4,1,15,0.7901041666666667,0.5292050741032345,15.770303740787254,0,0,0,,20
pidd,4,2,1,0.7552083333333334,0.5390943769101044,19.692935143730157,0,0,0,,20
pidd,4,2,2,0.7656250000000001,0.5375266184963767,19.714389891924736,0,0,0,,20
pidd,4,2,3,0.7666666666666667,0.5365671790752123,19.71106227129636,0,0,0,,20
pidd,4,2,4,0.7661458333333334,0.5356483067355505,19.69072420362165,0,0,0,,20
pidd,4,2,5,0.7682291666666667,0.5342592263236724,19.653530378896395,0,0,0,,20
pidd,4,2,6,0.7692708333333333,0.5334304379551905,19.595643254669334,0,0,0,,20
pidd,4,2,7,0.7692708333333333,0.5328330177559097,19.561368099757875,0,0,0,,20
pidd,4,2,8,0.7718750000000001,0.5317416495266282,19.489943359279007,0,0,0,,20
pidd,4,2,9,0.7729166666666666,0.5310089495120764,19.371193100815056,0,0,0,,20
pidd,4,2,10,0.7734375,0.5301883415617297,19.295851467335087,0,0,0,,20
pidd,4,2,11,0.775,0.5294051804683287,19.19265886760632,0,0,0,,20
pidd,4,2,12,0.7734375,0.5285329545490022,19.01217280243927,0,0,0,,20
pidd,4,2,13,0.7739583333333333,0.5281267714289464,18.910542597624122,0,0,0,,20
pidd,4,2,14,0.7734375,0.527512997921552,18.78355744833988,0,0,0,,20
pidd,4,3,1,0.6645833333333333,0.6455479135953396,19.02069209321288,0,0,0,,20
pidd,4,3,2,0.665625,0.6442407097299062,19.005590705694605,0,0,0,,20
pidd,4,3,3,0.6645833333333334,0.6431830202946596,19.06567069793105,0,0,0,,20
pidd,4,3,4,0.6656249999999999,0.6422805530576935,19.03708514521459,0,0,0,,20
pidd,4,3,5,0.6651041666666666,0.6411807666502352,19.006100585568454,0,0,0,,20
pidd,4,4,1,0.8831967213114754,0.4503431291812094,19.026792239686014,0,0,0,,20
pidd,4,4,2,0.8811475409836065,0.44909492362379133,19.049750578801856,0,0,0,,20
pidd,4,4,3,0.8801229508196722,0.44795616403467026,19.05645766483127,0,0,0,,20
pidd,4,4,4,0.8801229508196721,0.44727984679885086,19.066942306418994,0,0,0,,20
pidd,4,5,1,0.6785348360655737,0.6160500257229377,19.456176576585317,0,0,0,,20
pidd,4,5,2,0.6831454918032785,0.6153386864415764,19.46397575726026,0,0,0,,20
pidd,4,5,3,0.6826331967213114,0.6150001730309899,19.476226813500855,0,0,0,,20
pidd,4,5,4,0.6857069672131146,0.6116072385216458,19.46002259967899,0,0,0,,20
pidd,4,5,5,0.6851946721311475,0.6113788042590604,19.432562905296955,0,0,0,,20
pidd,4,5,6,0.6846823770491802,0.6100893775937251,19.421833711883348,0,0,0,,20
pidd,4,5,7,0.6898053278688523,0.6078589702732322,19.395233698187926,0,0,0,,20
