dataset,repeat,fold,rank,rule_text,predicted_class,posterior_weight,support_n,support_percent,positive_rate,posterior_inclusion_probability,condition_count,source,llm_confidence
nhanes_ckd,0,2,2,IF diabetes_duration >= 19.4 AND systolic_bp >= 123.6 THEN high risk,1,0.0517612324603384,148,14.108674928503335,0.5337837837837838,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,3,IF diabetes_duration >= 7 AND uric_acid >= 4.9 THEN high risk,1,0.0505023115428154,475,45.28122020972354,0.4821052631578947,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,4,IF age >= 66 AND uric_acid >= 6 THEN high risk,1,0.0504237116792377,173,16.491897044804578,0.6127167630057804,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,5,IF systolic_bp >= 134.667 AND uric_acid >= 6.9 THEN high risk,1,0.0497363593299978,77,7.340324118207817,0.6753246753246753,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,6,IF hdl <= 45 AND systolic_bp >= 134.667 THEN high risk,1,0.0495759470305443,170,16.205910390848427,0.5647058823529412,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,7,IF diabetes_duration >= 10 AND systolic_bp >= 144.667 THEN high risk,1,0.0495137613941388,149,14.204003813155383,0.5570469798657718,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,8,IF age >= 66 AND systolic_bp >= 128.667 THEN high risk,1,0.0495035698700874,243,23.16491897044805,0.5061728395061729,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,9,IF age >= 62 AND systolic_bp >= 128.667 THEN high risk,1,0.0494131993743712,338,32.22116301239276,0.4822485207100592,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,10,IF age >= 57 AND systolic_bp >= 134.667 THEN high risk,1,0.0492603299977574,299,28.503336510962825,0.5150501672240803,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,11,IF hba1c >= 6.6 AND systolic_bp >= 115.333 THEN high risk,1,0.0489174966168012,563,53.67016205910391,0.458259325044405,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,12,IF age >= 50 AND hba1c >= 6.1 THEN high risk,1,0.0488556087621126,719,68.54146806482365,0.4186369958275382,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,13,IF hdl <= 41 AND sex <= 1 THEN high risk,1,0.047550513667528,280,26.69208770257388,0.4535714285714285,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,14,IF age >= 71 AND hba1c >= 8.6 THEN high risk,1,0.0474676819169591,28,2.669208770257388,0.6071428571428571,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,15,IF hdl <= 37 AND sex <= 1 THEN high risk,1,0.0474365175535434,169,16.11058150619638,0.4556213017751479,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,16,IF hba1c >= 7.6 AND hdl <= 37 THEN high risk,1,0.0472755506731257,106,10.104861773117255,0.5471698113207547,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,17,IF diastolic_bp >= 81.8 AND uric_acid >= 5.5 THEN high risk,1,0.0470500274626793,104,9.914204003813156,0.4711538461538461,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,18,IF diastolic_bp >= 81.8 AND systolic_bp >= 115.333 THEN high risk,1,0.0464795066641924,208,19.82840800762631,0.4375,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,19,IF diastolic_bp >= 81.8 AND hba1c >= 7 THEN high risk,1,0.0459598758587871,109,10.390848427073404,0.5321100917431193,0.05,2,quantile_conjunction,
nhanes_ckd,0,2,20,IF diastolic_bp >= 81.8 AND sex <= 1 THEN high risk,1,0.0457273572865711,119,11.3441372735939,0.453781512605042,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,1,IF diabetes_duration >= 10 THEN high risk,1,0.0760459317659907,604,57.578646329837945,0.4155629139072848,0.05,1,quantile,
nhanes_ckd,0,3,2,IF hdl <= 58 THEN high risk,1,0.0715141255378783,846,80.64823641563393,0.3794326241134751,0.05,1,quantile,
nhanes_ckd,0,3,3,IF diabetes_duration >= 7 AND uric_acid >= 6.8 THEN high risk,1,0.0626403571534064,146,13.918017159199236,0.6164383561643836,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,4,IF diabetes_duration >= 10 AND uric_acid >= 5.4 THEN high risk,1,0.0528678091041157,314,29.933269780743565,0.464968152866242,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,5,IF diabetes_duration >= 7 AND uric_acid >= 4.9 THEN high risk,1,0.0515867935897791,467,44.518589132507145,0.4539614561027837,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,6,IF age >= 57 AND uric_acid >= 4.9 THEN high risk,1,0.0491464950834102,505,48.14108674928504,0.4495049504950495,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,7,IF bmi >= 31.8 AND hba1c >= 6.6 THEN high risk,1,0.0487274632666064,367,34.9857006673022,0.4604904632152589,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,8,IF age >= 67 AND hba1c >= 8.5 THEN high risk,1,0.0481513107554695,57,5.4337464251668255,0.6666666666666666,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,9,IF hba1c >= 6.1 AND uric_acid >= 5.4 THEN high risk,1,0.0478841057063697,452,43.088655862726405,0.4513274336283185,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,10,IF hba1c >= 7 AND hdl <= 41 THEN high risk,1,0.047380637686108,240,22.8789323164919,0.4625,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,11,IF hba1c >= 7.6 AND sex <= 1 THEN high risk,1,0.0463504383355664,193,18.398474737845564,0.5129533678756477,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,12,IF age >= 50 AND hdl <= 37 THEN high risk,1,0.0461453292538081,174,16.587225929456626,0.4655172413793103,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,13,IF bmi >= 34.5 AND uric_acid >= 6.1 THEN high risk,1,0.0452020590667993,158,15.061963775023832,0.4936708860759494,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,14,IF hdl <= 37 AND uric_acid >= 6.1 THEN high risk,1,0.0451648045373206,92,8.77025738798856,0.5108695652173914,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,15,IF age >= 57 AND bmi >= 34.5 THEN high risk,1,0.045032466657856,223,21.25834127740705,0.4798206278026906,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,16,IF hdl <= 37 AND uric_acid >= 5.4 THEN high risk,1,0.0448708838206542,132,12.583412774070544,0.4772727272727273,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,17,IF bmi >= 34.5 AND systolic_bp >= 134 THEN high risk,1,0.0438217792584398,128,12.202097235462343,0.5546875,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,18,IF sex <= 1 AND systolic_bp >= 114.667 THEN high risk,1,0.0426483768979213,454,43.2793136320305,0.4317180616740088,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,19,IF hba1c >= 6.1 AND sex <= 1 THEN high risk,1,0.0424521942210559,457,43.56530028598665,0.4288840262582057,0.05,2,quantile_conjunction,
nhanes_ckd,0,3,20,IF hba1c >= 6.1 AND hdl <= 45 THEN high risk,1,0.0423666383014436,448,42.707340324118206,0.4308035714285714,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,1,IF age >= 50 THEN high risk,1,0.0698535531995994,844,80.45757864632984,0.3992890995260663,0.05,1,quantile,
nhanes_ckd,0,4,2,IF sex <= 1 THEN high risk,1,0.0692209241111458,564,53.76549094375596,0.400709219858156,0.05,1,quantile,
nhanes_ckd,0,4,3,IF total_cholesterol <= 173 THEN high risk,1,0.0689468597474115,536,51.09628217349857,0.3936567164179104,0.05,1,quantile,
nhanes_ckd,0,4,4,IF bmi >= 29.1 THEN high risk,1,0.0681512340751904,683,65.10962821734985,0.404099560761347,0.05,1,quantile,
nhanes_ckd,0,4,5,IF bmi >= 31.7 THEN high risk,1,0.0679357227880889,540,51.47759771210677,0.4277777777777777,0.05,1,quantile,
nhanes_ckd,0,4,6,IF diastolic_bp <= 62.667 AND uric_acid >= 6.9 THEN high risk,1,0.0450805575497999,54,5.147759771210677,0.6666666666666666,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,7,IF age >= 61 AND hba1c >= 6.6 THEN high risk,1,0.0449420417782967,370,35.27168732125834,0.4513513513513513,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,8,IF hba1c >= 8.7 AND systolic_bp >= 134 THEN high risk,1,0.0446237405742783,72,6.863679694947569,0.6944444444444444,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,9,IF hdl <= 45 AND systolic_bp >= 122 THEN high risk,1,0.044591028406178,338,32.22116301239276,0.4615384615384615,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,10,IF age >= 70 AND diabetes_duration >= 10 THEN high risk,1,0.0445771211397928,153,14.585319351763584,0.4967320261437908,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,11,IF age >= 65 AND bmi >= 29.1 THEN high risk,1,0.0436612934310483,240,22.8789323164919,0.5375,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,12,IF bmi >= 31.7 AND systolic_bp >= 128.333 THEN high risk,1,0.0435474902357859,279,26.596758817921828,0.5197132616487455,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,13,IF hba1c >= 7.1 AND hdl <= 45 THEN high risk,1,0.0435102074385858,296,28.217349857006678,0.4695945945945945,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,14,IF diabetes_duration >= 10 AND hba1c >= 8.7 THEN high risk,1,0.0434579191115208,132,12.583412774070544,0.5681818181818182,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,15,IF hba1c >= 6.1 AND systolic_bp >= 134 THEN high risk,1,0.0434526853018266,311,29.64728312678741,0.5112540192926045,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,16,IF diabetes_duration >= 7 AND diastolic_bp <= 62.667 THEN high risk,1,0.0434379947391516,175,16.682554814108673,0.4628571428571428,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,17,IF diabetes_duration >= 13 AND hdl <= 51 THEN high risk,1,0.0431319478890228,253,24.118207816968543,0.525691699604743,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,18,IF hba1c >= 8.7 AND systolic_bp >= 144 THEN high risk,1,0.0426701905878652,43,4.099142040038132,0.7209302325581395,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,19,IF hba1c >= 6.1 AND uric_acid >= 4.9 THEN high risk,1,0.0426650192833484,569,54.24213536701621,0.4411247803163444,0.05,2,quantile_conjunction,
nhanes_ckd,0,4,20,IF diabetes_duration >= 4 AND hba1c >= 6.1 THEN high risk,1,0.042542468612062,707,67.39752144899904,0.4186704384724187,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,1,IF uric_acid >= 6.1 THEN high risk,1,0.0787573337802661,373,35.557673975214485,0.485254691689008,0.05,1,quantile,
nhanes_ckd,0,5,2,IF uric_acid >= 5.5 THEN high risk,1,0.0770093942359908,525,50.04766444232602,0.4342857142857143,0.05,1,quantile,
nhanes_ckd,0,5,3,IF hdl <= 37 THEN high risk,1,0.0721953527847804,221,21.06768350810296,0.4343891402714932,0.05,1,quantile,
nhanes_ckd,0,5,4,IF age >= 66 AND hba1c >= 6.1 THEN high risk,1,0.0479497053243983,319,30.40991420400381,0.4764890282131661,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,5,IF systolic_bp >= 122.933 AND uric_acid >= 5.5 THEN high risk,1,0.0471724238691273,332,31.649189704480456,0.4819277108433735,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,6,IF diabetes_duration >= 13 AND systolic_bp >= 144.667 THEN high risk,1,0.0468187680326735,90,8.57959961868446,0.6222222222222222,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,7,IF age >= 70 AND hba1c >= 7 THEN high risk,1,0.0466683073456061,107,10.200190657769303,0.5981308411214953,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,8,IF age >= 62 AND uric_acid >= 4.3 THEN high risk,1,0.0463681052675539,439,41.84938036224976,0.4533029612756264,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,9,IF bmi >= 31.7 AND systolic_bp >= 122.933 THEN high risk,1,0.0463214736114645,339,32.316491897044806,0.4601769911504424,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,10,IF diastolic_bp >= 75 AND uric_acid >= 6.1 THEN high risk,1,0.0454488707891456,140,13.34604385128694,0.5,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,11,IF diastolic_bp >= 75 AND uric_acid >= 4.8 THEN high risk,1,0.0451533570462718,244,23.260247855100094,0.4467213114754098,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,12,IF bmi >= 31.7 AND uric_acid >= 4.3 THEN high risk,1,0.0449918803624521,451,42.99332697807436,0.4212860310421286,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,13,IF diastolic_bp >= 81.133 AND systolic_bp >= 135 THEN high risk,1,0.044975079291645,131,12.488083889418494,0.4961832061068702,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,14,IF hba1c >= 7.6 AND systolic_bp >= 128.667 THEN high risk,1,0.0449750143478893,204,19.447092469018116,0.5490196078431373,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,15,IF age >= 66 AND hba1c >= 7.6 THEN high risk,1,0.0448963877905657,115,10.9628217349857,0.6173913043478261,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,16,IF diastolic_bp >= 81.133 AND uric_acid >= 6.8 THEN high risk,1,0.0447170826662848,48,4.575786463298379,0.5625,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,17,IF diastolic_bp >= 75 AND hdl <= 37 THEN high risk,1,0.0441631969555827,84,8.007626310772164,0.4523809523809524,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,18,IF hdl <= 41 AND uric_acid >= 4.3 THEN high risk,1,0.044023974169735,338,32.22116301239276,0.4230769230769231,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,19,IF diabetes_duration >= 7 AND triglycerides >= 236.4 THEN high risk,1,0.0439262030183561,131,12.488083889418494,0.4961832061068702,0.05,2,quantile_conjunction,
nhanes_ckd,0,5,20,IF age >= 50 AND hba1c >= 7 THEN high risk,1,0.0434680893102102,437,41.65872259294567,0.482837528604119,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,1,IF systolic_bp >= 127.667 THEN high risk,1,0.0728329948172904,562,53.57483317445186,0.4306049822064057,0.05,1,quantile,
nhanes_ckd,1,1,2,IF sex <= 1 THEN high risk,1,0.0695011322589032,566,53.95614871306006,0.3851590106007067,0.05,1,quantile,
nhanes_ckd,1,1,3,IF hdl <= 47 THEN high risk,1,0.0690128078996887,550,52.43088655862727,0.3709090909090909,0.05,1,quantile,
nhanes_ckd,1,1,4,IF total_cholesterol <= 210 THEN high risk,1,0.0688306538126837,842,80.26692087702574,0.3800475059382422,0.05,1,quantile,
nhanes_ckd,1,1,5,IF triglycerides <= 143 THEN high risk,1,0.0686874316314222,526,50.14299332697807,0.3745247148288973,0.05,1,quantile,
nhanes_ckd,1,1,6,IF hba1c >= 6.6 AND uric_acid >= 7 THEN high risk,1,0.0458266201763101,133,12.678741658722592,0.631578947368421,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,7,IF hba1c >= 7 AND systolic_bp >= 143.467 THEN high risk,1,0.0455449894637999,107,10.200190657769303,0.5887850467289719,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,8,IF age >= 50 AND systolic_bp >= 127.667 THEN high risk,1,0.0453858134109674,497,47.37845567206864,0.4446680080482897,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,9,IF age >= 66 AND diabetes_duration >= 7 THEN high risk,1,0.0448545125103792,301,28.69399428026692,0.5149501661129569,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,10,IF systolic_bp >= 127.667 AND uric_acid >= 7 THEN high risk,1,0.0443735713011765,101,9.628217349857009,0.6138613861386139,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,11,IF age >= 70 AND uric_acid >= 7 THEN high risk,1,0.0440844829768563,57,5.4337464251668255,0.7192982456140351,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,12,IF age >= 62 AND diabetes_duration >= 4 THEN high risk,1,0.0440120187762473,484,46.139180171592,0.4524793388429752,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,13,IF hba1c >= 7.62 AND uric_acid >= 7 THEN high risk,1,0.0435765825372554,56,5.338417540514776,0.7857142857142857,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,14,IF diastolic_bp <= 63.333 AND uric_acid >= 5.6 THEN high risk,1,0.0434290069175422,117,11.1534795042898,0.5811965811965812,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,15,IF diabetes_duration >= 4 AND systolic_bp >= 122 THEN high risk,1,0.0432508254596182,577,55.0047664442326,0.4298093587521663,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,16,IF age >= 50 AND bmi >= 31.5 THEN high risk,1,0.0418730503128775,415,39.56148713060057,0.4433734939759036,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,17,IF bmi >= 38.04 AND systolic_bp >= 134 THEN high risk,1,0.0417957910483676,65,6.196377502383222,0.5846153846153846,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,18,IF diastolic_bp >= 81 AND hba1c >= 7.62 THEN high risk,1,0.0417041513446521,82,7.816968541468065,0.524390243902439,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,19,IF bmi >= 31.5 AND diabetes_duration >= 4 THEN high risk,1,0.0408987071818448,414,39.46615824594852,0.4396135265700483,0.05,2,quantile_conjunction,
nhanes_ckd,1,1,20,IF bmi >= 34.4 AND diabetes_duration >= 10 THEN high risk,1,0.0405248561621164,201,19.16110581506196,0.4875621890547263,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,1,IF systolic_bp >= 122.667 THEN high risk,1,0.0761253435494884,686,65.39561487130601,0.4227405247813411,0.05,1,quantile,
nhanes_ckd,1,2,2,IF bmi >= 34.8 THEN high risk,1,0.0754033199999664,370,35.27168732125834,0.4216216216216216,0.05,1,quantile,
nhanes_ckd,1,2,3,IF bmi >= 29.4 THEN high risk,1,0.0749217031321877,688,65.5862726406101,0.4127906976744186,0.05,1,quantile,
nhanes_ckd,1,2,4,IF age >= 62 AND diabetes_duration >= 10 THEN high risk,1,0.0489349319526122,355,33.841754051477594,0.4929577464788732,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,5,IF systolic_bp >= 122.667 AND uric_acid >= 6.1 THEN high risk,1,0.0487277599367929,239,22.783603431839847,0.5313807531380753,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,6,IF bmi >= 34.8 AND hba1c >= 8.6 THEN high risk,1,0.0486499602779008,75,7.149666348903717,0.5466666666666666,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,7,IF bmi >= 29.4 AND hba1c >= 7.6 THEN high risk,1,0.0481414801348506,256,24.40419447092469,0.53515625,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,8,IF bmi >= 29.4 AND diabetes_duration >= 13 THEN high risk,1,0.0478101388936303,253,24.118207816968543,0.5454545454545454,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,9,IF diabetes_duration >= 10 AND hba1c >= 6.6 THEN high risk,1,0.0476560541685119,408,38.89418493803623,0.4877450980392157,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,10,IF age >= 56 AND hdl <= 41 THEN high risk,1,0.0473602742555171,255,24.30886558627264,0.4627450980392157,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,11,IF diabetes_duration >= 10 AND hba1c >= 7 THEN high risk,1,0.0470252160100296,331,31.553860819828405,0.5226586102719033,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,12,IF age >= 56 AND bmi >= 34.8 THEN high risk,1,0.0468256305645346,219,20.877025738798856,0.4794520547945205,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,13,IF hba1c >= 6.1 AND systolic_bp >= 122.667 THEN high risk,1,0.0463356791956011,567,54.05147759771211,0.4409171075837742,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,14,IF hba1c >= 6.6 AND hdl <= 41 THEN high risk,1,0.0463104525919091,285,27.16873212583413,0.4596491228070175,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,15,IF age >= 70 AND bmi >= 38.5 THEN high risk,1,0.0446569777744175,29,2.7645376549094376,0.6206896551724138,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,16,IF bmi >= 32 AND hdl <= 41 THEN high risk,1,0.0441014622207674,220,20.972354623450904,0.4590909090909091,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,17,IF diabetes_duration >= 19 AND hba1c >= 6.6 THEN high risk,1,0.044071423553501,158,15.061963775023832,0.5822784810126582,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,18,IF diabetes_duration >= 19 AND hdl <= 41 THEN high risk,1,0.0412002162043036,78,7.435653002859867,0.6410256410256411,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,19,IF bmi >= 29.4 AND diabetes_duration >= 19 THEN high risk,1,0.0411234950867164,133,12.678741658722592,0.6541353383458647,0.05,2,quantile_conjunction,
nhanes_ckd,1,2,20,IF diabetes_duration >= 19 AND uric_acid >= 6.9 THEN high risk,1,0.0346184804967605,51,4.861773117254528,0.9215686274509804,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,1,IF age >= 66 THEN high risk,1,0.0716138632797449,386,36.79694947569113,0.4922279792746113,0.05,1,quantile,
nhanes_ckd,1,3,2,IF hdl <= 41 THEN high risk,1,0.0652514190312264,377,35.93898951382269,0.4190981432360742,0.05,1,quantile,
nhanes_ckd,1,3,3,IF bmi >= 34.7 THEN high risk,1,0.0640792297827007,370,35.27168732125834,0.3837837837837838,0.05,1,quantile,
nhanes_ckd,1,3,4,IF sex <= 1 THEN high risk,1,0.0640562219346006,557,53.098188751191614,0.3859964093357271,0.05,1,quantile,
nhanes_ckd,1,3,5,IF hdl <= 58 THEN high risk,1,0.0636674124522816,847,80.743565300286,0.3754427390791027,0.05,1,quantile,
nhanes_ckd,1,3,6,IF triglycerides <= 91 THEN high risk,1,0.0629400315942885,218,20.781696854146805,0.3761467889908257,0.05,1,quantile,
nhanes_ckd,1,3,7,IF diabetes_duration >= 14 AND uric_acid >= 6.8 THEN high risk,1,0.0544374675622126,83,7.912297426120114,0.7469879518072289,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,8,IF diabetes_duration >= 14 AND systolic_bp >= 128.667 THEN high risk,1,0.046635379026847,221,21.06768350810296,0.5565610859728507,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,9,IF age >= 66 AND hba1c >= 7.7 THEN high risk,1,0.0449711713939451,114,10.867492850333653,0.6403508771929824,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,10,IF age >= 57 AND diabetes_duration >= 19 THEN high risk,1,0.0448980160313721,184,17.54051477597712,0.5652173913043478,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,11,IF hba1c >= 7 AND uric_acid >= 6.8 THEN high risk,1,0.0448590268061213,105,10.009532888465204,0.6476190476190476,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,12,IF diabetes_duration >= 14 AND hba1c >= 7 THEN high risk,1,0.0446701662796169,226,21.544327931363203,0.5,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,13,IF systolic_bp >= 128.667 AND uric_acid >= 4.88 THEN high risk,1,0.0442400779007766,374,35.65300285986654,0.4866310160427807,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,14,IF age >= 62 AND hdl <= 46 THEN high risk,1,0.0421197701074588,254,24.21353670162059,0.5118110236220472,0.05,2,quantile_conjunction,
nhanes_ckd,1,3,15,IF age >= 57 AND systolic_bp >= 128.667 THEN high risk,1,0.0417411677771498,419,39.94280266920877,0.4964200477326969,0.05,2,quantile_conjunction,
